id,name,price,room_type,accommodates,review_scores_rating,quartiere
21362579,YourStay@RomeColiseum near Santa Maria Maggiore,$122.00,Entire home/apt,6,4.44,ESQUILINO
21363049,YourStay@Rome san pietro,$163.00,Entire home/apt,6,4.63,CAVALLEGGERI
20951269,Eco Loft Liliac Colosseum and Monti - Floridò Rome,$143.00,Entire home/apt,3,4.97,MONTI
20951750,Eco Loft Oasis Colosseo e Monti - Floridò Rome,$143.00,Entire home/apt,3,4.97,MONTI
20953496,Room with private bathroom - next to Vatican,$244.00,Private room,3,4.81,TRASTEVERE
20956913,Sweet home Appio Latino,$84.00,Entire home/apt,3,4.93,APPIO LATINO - ALBERONE
20967552,Central Rome Family Haven with balcony! - Interno1,$403.00,Entire home/apt,4,4.83,PONTE
21372668,Green Art Studios 2,$51.00,Entire home/apt,2,4.36,PIGNETO
21416807,LA CASA SUI FORI,$425.00,Entire home/apt,4,5.0,MONTI
21417298,DOMUS MARZIO,$80.00,Entire home/apt,4,4.46,EROI TRIONFALE
21417966,Colosseo - Luxury Apartment with Living Room,$142.00,Entire home/apt,4,4.67,CELIO
21418962,parioli cozy house,$655.00,Entire home/apt,5,4.93,PARIOLI
21422648,Ground floor with Colosseum street View,$150.00,Entire home/apt,4,4.64,CELIO
21425904,"Single Room, BnB Enrico Fermi room 6",$110.00,Private room,3,4.62,CASTRO PRETORIO
21426131,"Lovely penthouse well connected, for 4 people",$62.00,Entire home/apt,4,4.85,VILLINI
20978719,Home next to Vatican City,$138.00,Entire home/apt,6,4.72,BALDO DEGLI UBALDI
20985953,"Luxury, large room (ensuite bathroom)bagno privato",$74.00,Private room,3,4.78,FURIO CAMILLO
20989758,cosy tiny apartment,$40.00,Entire home/apt,2,4.69,OSTIA LEVANTE
20991270,Wide room with marble floor and balcony,$29.00,Private room,2,4.85,APPIO CLAUDIO
20993518,"Special offer Vatican Green Bijou, 2 baths,4 beds",$143.00,Entire home/apt,4,4.63,MAZZINI
21003242,Modern design close to the Vatican,$146.00,Entire home/apt,3,4.53,MAZZINI
21003756,Experience Collection by ROMAC - Margana Palace,"$1,196.00",Entire home/apt,16,4.96,S. ANGELO
21433063,"Suite Rondanini, historical home at Pantheon",$370.00,Entire home/apt,6,4.82,S. EUSTACHIO
21442175,Colosseum Cottage Special Offer!,$114.00,Entire home/apt,4,4.83,CELIO
21447694,Liberty Trastevere - Horta suite,$152.00,Private room,2,4.87,MONTEVERDE VECCHIO
21464267,A bedroom and a private bathroom,$60.00,Private room,3,5.0,PRENESTINO LABICANO
21465651,MGPgroup  Rome Center Hot Spot,$156.00,Entire home/apt,4,4.76,REGOLA
21469163,Maisonette Coppedé,$123.00,Entire home/apt,3,4.69,SALARIO
21469759,Colorful comfortable apartment close to metro A,$110.00,Entire home/apt,5,4.89,APPIO LATINO - ALBERONE
21033195,Private Room and Bathroom central Rome Free WiFi .,$82.00,Private room,2,4.81,ESQUILINO
21037652,Trastevere-Design flat in private and quiet street,$153.00,Entire home/apt,4,4.96,TRASTEVERE
21048231,Lovely apartment just behind Navona,$184.00,Entire home/apt,4,4.82,S. EUSTACHIO
21051817,Appartamento a Selcetta vicino Campus,$72.00,Entire home/apt,2,4.6,TRIGORIA
21060849,Rhome Suites - Double Room,$105.00,Private room,2,5.0,APPIO S. GIOVANNI
21472285,Appartamento con giardino vicino al Santa Lucia,"$1,350.00",Entire home/apt,2,5.0,L'ANNUNZIATELLA
21479577,Delizioso attico a Talenti cin: it058091c25cfild69,$111.00,Entire home/apt,5,4.96,TALENTI
21482420,"Cosy house Roma centro, Campo de fiori",$215.00,Entire home/apt,4,4.91,REGOLA
21483009,Luxury Loft Capocci 24 Coliseum,$259.00,Entire home/apt,7,4.79,MONTI
21483823,Vacanza a Casa - Molocale Deluxe con balcone,$69.00,Entire home/apt,4,4.5,OTTAVIA
21496189,Dome View  House,$296.00,Entire home/apt,8,4.92,CAVALLEGGERI
21499265,The Young Pope Apartment – close to the Vatican,$171.00,Entire home/apt,5,4.92,CAVALLEGGERI
21067429,Easy Rome cheap comfortable handy,$51.00,Private room,2,4.91,MAGLIANA
21071872,Rhome Suites - Single Room,$96.00,Hotel room,2,4.87,APPIO S. GIOVANNI
21080298,Balcony 2 Rooms Silent Suite,$169.00,Entire home/apt,4,4.91,BORGO
21085710,Domus Claudi Colosseum,$243.00,Entire home/apt,5,4.9,CELIO
21085947,Double room in nice flat,$40.00,Private room,2,4.57,CENTOCELLE
21087294,Loft mansardato Trastevere Centro Storico 35 Roma,$104.00,Entire home/apt,2,4.67,TRASTEVERE
21100583,CATTANEO STREET 15 - Colosseo,$140.00,Entire home/apt,6,4.6,ESQUILINO
21506137,"Camera matrimoniale, tripla oppure quadrupla",$133.00,Private room,4,4.78,TUSCOLANO
21506740,Claudehouse,$180.00,Entire home/apt,4,5.0,OTTAVO COLLE
21508125,"Maison de Sissi, adjacent to the Garbatella metro",$78.00,Entire home/apt,6,5.0,GARBATELLA
21511771,"Coral flat Colosseo, 300 m Colosseo, A/C, WIFI",$172.00,Entire home/apt,2,4.67,CELIO
21511933,Old center Rome Luxury Home in front of St. Peter.,$185.00,Entire home/apt,6,4.96,CAVALLEGGERI
21523874,Claude's house,$180.00,Entire home/apt,4,4.35,OTTAVO COLLE
21528610,Da Mary&Ale,$95.00,Entire home/apt,2,4.94,ITALIA
21554287,Vintage Flat • 4 Beds 20' Colosseum,$136.00,Entire home/apt,9,4.73,S. LORENZO
21555879,New beautiful apartment in Rome center Wi-Fi,$184.00,Entire home/apt,6,4.85,PRATI
21557001,Vatican 96 Degli Ubaldi Studio Metro Area,$128.00,Entire home/apt,2,4.83,BALDO DEGLI UBALDI
21559773,Dépendance under lemon trees,$51.00,Entire home/apt,1,4.59,PIGNETO
21561350,Enchanting studio loft in the heart of Trastevere,$140.00,Entire home/apt,2,4.86,TRASTEVERE
21570005,Laura Vatican Family Apartment 1,$142.00,Entire home/apt,4,4.96,PRATI
21535491,Vacanza a Casa - Bandini Monolocale con balcone,$67.00,Entire home/apt,3,4.24,OTTAVIA
21538375,MVM Apartment,$300.00,Entire home/apt,5,4.63,AURELIO
21899167,Apartment in the center of Rome Vatican 5 people,$100.00,Entire home/apt,5,4.71,EROI TRIONFALE
21903847,Fontana di Trevi very nice penthouse,$217.00,Entire home/apt,2,4.75,TREVI
21905535,La casa di Ella,$79.00,Entire home/apt,2,4.72,COLLI PORTUENSI
21905658,Modern flat / private terrace - Trastevere Station,$114.00,Entire home/apt,6,4.59,PORTA PORTESE
21907721,Monti Central Apartment,$288.00,Entire home/apt,6,4.3,MONTI
21908725,Campo De' Fiori 35 (Center of Rome/Cozy APT),$183.00,Entire home/apt,4,4.88,PARIONE
21570962,Hello Sunshine with Swimming Pool !!!,$89.00,Entire home/apt,3,4.8,NUOVO SALARIO
21571767,Conciatori Apartment,$143.00,Entire home/apt,2,4.86,OSTIENSE
21580691,Just Behind Coliseum 3,$106.00,Entire home/apt,4,4.89,MONTI
21601540,"Quadruple ROOM, Dream Station B&B ensuite bathroom",$198.00,Hotel room,4,4.87,ESQUILINO
21602848,Monti to live the heart of Rome,$139.00,Entire home/apt,4,4.83,MONTI
21923583,Elegant Central Apt Three Large Bedrooms,$278.00,Entire home/apt,7,4.96,TUSCOLANO
21940367,Charming cottage near the center,$245.00,Entire home/apt,8,4.94,LANCIANI
21956597,WHITE FLAT TERMINI Deluxe,$209.00,Entire home/apt,4,4.67,S. LORENZO
21957759,Sophisticated Studio Decor -TopCollection,$183.00,Entire home/apt,2,4.84,PARIONE
21603156,DREAM STATION B&B - Double Room - ensuite-bathroom,$135.00,Private room,2,4.8,ESQUILINO
21615062,"Heartwarming Apartment - Close to Colosseum, Roma",$162.00,Entire home/apt,6,4.6,MONTI
21621019,"In Rome at Spanish Steps, Classy Apartment with Mo",$287.00,Entire home/apt,4,4.83,CAMPO MARZIO
21622522,Casa Torlonia,$72.00,Entire home/apt,2,4.69,ITALIA
21959354,BigFamilyFlats - Navona/Vatican - 4 rooms - 8pax,$516.00,Entire home/apt,8,4.68,BORGO
21959490,Camera doppia suite romantica,$387.00,Private room,3,3.75,MAZZINI
21962215,"EMI House Re di Roma, Affitto Turistico",$450.00,Entire home/apt,6,4.79,TUSCOLANO
21962614,3 BD 2BA Vatican Corner  Apartment,$191.00,Entire home/apt,6,4.67,CAVALLEGGERI
21975974,The Royal Story,$274.00,Entire home/apt,8,4.27,COLONNA
21988855,La Petite Maison Piave,$109.00,Entire home/apt,2,4.96,SALARIO
21991649,Leopardo28 - Loft in Trastevere,$194.00,Entire home/apt,7,4.76,TRASTEVERE
21992397,Room with balcony in Apartment fully furnished,$50.00,Private room,4,4.73,CENTOCELLE
21622750,B&B Rome amazing prices,$70.00,Private room,2,4.84,TINTORETTO
21628568,Rome with a Garden! Delightful 1 Bedroom Apartment,$154.00,Entire home/apt,4,4.29,TRASTEVERE
21629684,Buonarroti Home camera singola zona St M. Maggiore,$69.00,Hotel room,1,4.77,ESQUILINO
21638709,COLOSSEO - APARTMENT WITH GARDEN,$180.00,Entire home/apt,4,4.86,MONTI
21641422,MianiHouse immerso nel verde in centro storico,$220.00,Entire home/apt,5,4.88,MIANI
21652666,1 Colosseo Monti House,$120.00,Entire home/apt,4,4.59,MONTI
21993968,"Major sisters, welcoming in the heart of Rome",$167.00,Entire home/apt,4,4.73,PRATI
22004221,Flat Six,$158.00,Entire home/apt,3,5.0,FLAMINIO
22008911,RomAnticaTWO,$43.00,Private room,1,4.47,S. LORENZO
22013111,"Relax e stile, il tuo soggiorno perfetto, Roma",$105.00,Entire home/apt,4,4.83,MONTI TIBURTINI
22021717,Trevi Fountain 400mt– Lovely loft apartment,$144.00,Entire home/apt,2,4.65,TREVI
22024959,Residenza Sant'Anna Attico,$215.00,Entire home/apt,5,4.79,BORGO
22039744,rHome Sweet Home - Trastevere,$200.00,Entire home/apt,5,5.0,TRASTEVERE
22044509,"Cozy apartment in Rome city center, near Termini",$203.00,Entire home/apt,5,4.61,CASTRO PRETORIO
21656160,Buonarroti Home Double room matrimoniale Esquilino,$75.00,Hotel room,2,4.8,ESQUILINO
21658517,Buonarroti Home camera tripla zona St M. Maggiore,$75.00,Hotel room,3,4.77,ESQUILINO
21661961,Romantic elegant large suite with balcony,$68.00,Private room,2,4.43,S. LORENZO
21662626,b&b camera margherita,$103.00,Private room,2,5.0,SALARIO
21664993,PingHouse,$47.00,Private room,3,4.75,FLAMINIO
21669730,Laura Vatican Family Apartment 2,$150.00,Entire home/apt,3,4.88,PRATI
22046245,"Makà, una struttura dal fascino unico.",$114.00,Entire home/apt,7,4.97,PRENESTINO LABICANO
22047363,LA CASA COLORATA   TEN MINUTES TO COLOSSEUM,$96.00,Entire home/apt,5,4.93,ITALIA
22053691,Flatinrome Fiera 3-charging station for e-vehicles,$78.00,Entire home/apt,4,4.75,PONTE GALERIA
22054501,Charme Penthouse Pavia in center,$117.00,Entire home/apt,4,4.82,ITALIA
22070383,"Quiet, central apartment close to Colosseum",$82.00,Entire home/apt,5,4.89,MONTI
22076704,La Mia Casa in Campo di Fiori,$280.00,Entire home/apt,7,5.0,REGOLA
21679197,b&b camera regina elena,$92.00,Private room,2,3.0,SALARIO
21690511,A casa di Sonia.Tra Termini e Colosseo.Solo donne,$153.00,Private room,2,5.0,MONTI
21692094,Elegante Open Space con Vista su Piazza Venezia,$322.00,Entire home/apt,3,4.93,TREVI
21694258,Rome San Giovanni - intimate and welcoming,$106.00,Entire home/apt,6,4.96,APPIO LATINO - ALBERONE
21704823,FL Apartments - Al Mattonato n°4,$234.00,Entire home/apt,5,4.8,TRASTEVERE
21709503,Preziosa e romantica suite con vista mozzafiato sulla cupola di San Pietro,$215.00,Entire home/apt,2,4.98,BORGO
22077610,Comfort House Plus,$75.00,Entire home/apt,8,4.76,CASTEL FUSANO
22086684,Deluxe Double Room with Internal View,$262.00,Private room,2,3.83,PONTE
22086688,Deluxe Double-Queen Room close to Piazza Navona,$287.00,Private room,2,4.7,PONTE
22093307,SPARTACUS INN - CONFORTABLE AND BRIGHT APARTMENT,$214.00,Entire home/apt,6,5.0,EROI TRIONFALE
22095813,The Vatican Roof Garden,$394.00,Entire home/apt,7,4.91,EROI TRIONFALE
22100694,Appartamento di design al centro di Roma,$99.00,Entire home/apt,3,4.72,CASTRO PRETORIO
22111444,Cozy private room in Campo De Fiori area,$107.00,Private room,2,4.85,PARIONE
22113935,"""Pied a Terre"" room  in center of Rome",$65.00,Private room,1,4.71,LUDOVISI
21712894,Loft  glamour con caminetto in camera da letto,$125.00,Entire home/apt,3,4.88,ESQUILINO
21719929,Casa di Teli 3,$112.00,Private room,2,4.48,ESQUILINO
21726210,At your home...in Rome!,$76.00,Entire home/apt,2,4.9,PORTA DI ROMA
21726418,Barabino Central Apartment Navona Sq,$209.00,Entire home/apt,6,4.38,PARIONE
21734685,Delightful and independent apartment in Borgo Pio,$108.00,Entire home/apt,2,4.71,BORGO
22115224,A room next to Villa Borghese,$87.00,Private room,2,4.81,PINCIANO
22115532,A casa di zia Fiore,$140.00,Entire home/apt,3,4.8,STATUARIO
22122037,Basilica San Paolo Roma - MoniRoom Luminosa Camera,$52.00,Private room,2,4.9,SAN PAOLO
22144316,Wood Cottage,$250.00,Entire home/apt,5,4.91,CESANO
22159912,Rome Maison Arabe,$120.00,Entire home/apt,3,4.29,REGOLA
21743857,Grazioso app. in villa a Trigoria Campus Biomedico,$127.00,Entire home/apt,3,5.0,TRIGORIA
21746817,"""B&B Roman Suite""  San Pietro Roma",$117.00,Entire home/apt,2,5.0,PRATI
21747097,Rome By Suite Vatican - Suite Argento,$117.00,Hotel room,2,4.58,BALDO DEGLI UBALDI
21747689,Vivi la magia di Roma - Few minutes from St. Peter,$94.00,Entire home/apt,3,4.79,BALDO DEGLI UBALDI
21748315,Your home in Rome,$67.00,Entire home/apt,4,4.91,OSTIENSE
21752300,MINI LOFT AT METRO A,$60.00,Entire home/apt,3,4.6,CECAFUMO
21756582,4321 Stazione Trastevere bed & breakfast,$60.00,Private room,2,4.89,MARCONI
22160824,Boutique Domus Red Terrace Trastevere,$228.00,Entire home/apt,4,4.76,PORTA PORTESE
22160843,Le case di Andrea - Roman Penthouse,"$1,170.00",Entire home/apt,6,5.0,MONTI
22164623,Inntrastevere (studio 3),$92.00,Entire home/apt,2,4.82,TESTACCIO
22169323,The Pope's window+free parking,$140.00,Entire home/apt,4,4.97,CAVALLEGGERI
22169361,Nobile Casa Termini - Classic roman flat,$112.00,Entire home/apt,4,4.72,CASTRO PRETORIO
22172061,Appartamento Ponte Lungo,$118.00,Entire home/apt,4,4.94,TUSCOLANO
21763654,L'architetto 2B&B(camera con bagno privato esterno,$68.00,Private room,1,4.92,PRATI
21767458,Cornelia House Casa Vacanze -Vatican center,$119.00,Entire home/apt,6,4.96,PINETA SACCHETTI
21775963,Luxury apartment with terrace @ Rome vatican,$233.00,Entire home/apt,4,5.0,EROI TRIONFALE
21791270,Exclusive Apartment Piazza del Popolo,$210.00,Entire home/apt,4,4.0,FLAMINIO
21794365,Candia Inn al Vaticano,$167.00,Private room,3,4.73,EROI TRIONFALE
21796266,Stanza Singola con Wifi e Bagno Privato - TERMINI,$98.00,Hotel room,1,4.63,CASTRO PRETORIO
21796535,Suite Centrale con Wifi  a Termini,$120.00,Private room,2,4.59,CASTRO PRETORIO
21796854,room shared bathroom near Termini,$114.00,Private room,3,4.64,ESQUILINO
22177037,Casa delle stelle a Monteverde,$40.00,Private room,2,4.9,COLLI PORTUENSI
22187883,Arcudi Romance Home,$162.00,Entire home/apt,6,4.87,PRATI
22190712,Casa Paestum. Wonderful house with garden,$168.00,Entire home/apt,5,4.84,CECAFUMO
22196943,LUXURY SWEET HOME,$66.00,Entire home/apt,5,3.78,VALLERANO
22198520,1928 Superior,$77.00,Entire home/apt,2,4.95,FLAMINIO
22199463,Torre Vecchiarelli - apartment 3,$680.00,Entire home/apt,8,4.98,PONTE
22202231,Lovely Vibrant Chic Studio Close to the Vatican,$68.00,Entire home/apt,3,4.82,MAZZINI
22203280,Delightful loft close to the Colosseum,$148.00,Entire home/apt,3,4.82,MONTI
21798759,Mondrian House in Tor Pigna,$77.00,Entire home/apt,4,4.6,LA MARRANELLA
21800108,SYLVIA STYLISH VATICAN SUITES,$191.00,Entire home/apt,4,4.9,EROI TRIONFALE
21802223,Rome By Suite Vatican - Suite Oro,$113.00,Private room,2,5.0,BALDO DEGLI UBALDI
21807504,Panoramic Castle Apt. Trastevere 10 min to S Peter,$205.00,Entire home/apt,4,4.84,PORTA PORTESE
21807920,Apt. INT. 9/Metro@5min/Vatican-St Peter/Rooftop,$230.00,Entire home/apt,9,4.88,AURELIO
21809564,Piramide Suites 2 BedRooms/2 BathRooms,$105.00,Entire home/apt,4,4.82,OSTIENSE
22203290,Aircon Bright flat for 4 persons near San Giovanni,$95.00,Entire home/apt,4,4.69,APPIO S. GIOVANNI
22203909,"ColosseHome Nina, charming Loft at the Colosseum",$140.00,Entire home/apt,3,4.81,MONTI
22204955,apartament up to people nera the colosseum,$757.00,Entire home/apt,16,4.65,TUSCOLANO
22205463,Spanish Steps Miracle Suite,$600.00,Entire home/apt,8,4.9,COLONNA
22219081,Archi Vittorio - Campo De' Fiori,$232.00,Entire home/apt,6,4.44,PARIONE
22219082,Monti Deluxe - Terrace Spectacular View,$232.00,Entire home/apt,6,4.69,MONTI
22219083,Babuino Deluxe - Spanish Steps,$138.00,Entire home/apt,4,4.14,CAMPO MARZIO
21809755,Smart Suite for Your Roman Stay Near Trastevere,$119.00,Entire home/apt,4,4.75,MONTEVERDE VECCHIO
21810231,Super Suite - Your Smart Stay near Trastevere,$94.00,Entire home/apt,4,4.25,PORTA PORTESE
21810952,BonBonFlat Manara,$150.00,Entire home/apt,2,4.98,TRASTEVERE
21811108,"Central wide room, private bathroom inside.",$90.00,Private room,3,4.88,ESQUILINO
21811922,L'architetto 3 B&B (camera con bagno privato),$122.00,Private room,2,4.87,BORGO
21813874,"Cozy and bright double, private bathroom inside",$85.00,Private room,2,4.74,ESQUILINO
21814706,Skyline - Attico favoloso a 10' dai Musei Vaticani,$304.00,Entire home/apt,10,4.96,APPIANO
21835005,Luxury suite off Piazza del Popolo,$171.00,Entire home/apt,3,4.87,CAMPO MARZIO
21842574,"Bright and cozy double, private bathroom inside",$90.00,Private room,3,4.79,ESQUILINO
22219088,Corso Vittorio - Campo de' Fiori,$232.00,Entire home/apt,6,4.67,PARIONE
22219612,BnB AGIO - Suite Blu Room,$82.00,Private room,2,4.9,ITALIA
22221113,🏰 Monastery's View Home 🏰,$95.00,Entire home/apt,2,4.74,MONTEVERDE VECCHIO
22224081,La Casetta in Fiera (Fiera di Roma),$101.00,Entire home/apt,5,4.86,PIANA DEL SOLE
22237162,La Dimora di Flo - appartamento nel cuore di Roma,$350.00,Entire home/apt,5,5.0,MONTI
22243453,'Rome's Grandfather' apartment 2 Bedrooms 2 Baths,$99.00,Entire home/apt,6,4.97,FURIO CAMILLO
22243758,luxury apartment near vatican,$252.00,Entire home/apt,4,4.95,AURELIO
22244356,Excutive Vip Home,$97.00,Entire home/apt,4,4.67,MEZZOCAMMINO
21854477,Colosseum View Exclusive Apartment,$391.00,Entire home/apt,6,4.94,MONTI
21854776,Casa Visconti's Sant'Angelo Plus,$432.00,Entire home/apt,6,5.0,PRATI
21861997,"""Mangani House""",$79.00,Entire home/apt,2,4.93,COLLINA LANCIANI
21867278,Good apartment In Roma Navona square. Big terrace,"$1,175.00",Entire home/apt,6,4.42,PARIONE
21871020,Liberty Trastevere - Hankar suite,$137.00,Private room,2,4.92,MONTEVERDE VECCHIO
22261100,Largo di Torre Argentina Roomy Flat with Terrace!,$170.00,Entire home/apt,6,4.46,S. ANGELO
22273900,Colorful Flat,$172.00,Entire home/apt,2,4.95,MONTI
22274981,Coronarihome,$139.00,Entire home/apt,4,4.82,PONTE
22288798,Olimpia House (Piazza Navona),$475.00,Entire home/apt,5,4.93,PONTE
21872444,Balboa - Via Veneto Luxury Apartment Roma,"$1,080.00",Entire home/apt,14,4.92,LUDOVISI
21876178,Costaioli Guest House,$131.00,Entire home/apt,7,4.2,PRATI FISCALI
21878613,"Two steps away from Roman Walls, San Giovanni",$68.00,Private room,2,5.0,APPIO S. GIOVANNI
21879041,La Mandragola,$84.00,Entire home/apt,2,4.78,ESQUILINO
21891433,Emma Casa Vacanze Roma,$103.00,Entire home/apt,4,4.83,SETTECAMINI
21892527,New Rome City Center Flat,$167.00,Entire home/apt,2,4.77,PONTE
21893664,Villino fiera di Roma e aeroporto Fiumicino,$110.00,Entire home/apt,5,4.79,PIANA DEL SOLE
22302369,HospitalityRome Artisti House a Piazza del Popolo,$194.00,Entire home/apt,6,4.89,FLAMINIO
22302432,"Stanza all'Esquilino, vicino Termini - Colosseo",$65.00,Private room,2,4.88,ESQUILINO
22304383,Large Apt with terrace near Tiburtina Station,$72.00,Entire home/apt,4,4.91,PORTONACCIO
22320389,casetta dei sogni,$102.00,Entire home/apt,4,4.71,MARCONI
22331018,Casa Farnese – Charming Apt near Campo De Fiori,$314.00,Entire home/apt,4,5.0,REGOLA
22337159,Colosseum Luxury Design Apartment,$180.00,Entire home/apt,6,4.77,MONTI
22712551,My House in Rome (zona San Pietro),$220.00,Entire home/apt,6,4.99,PRATI
22731337,St. peter's refuge 2,$190.00,Entire home/apt,5,4.95,CAVALLEGGERI
22737380,Sora Menica Twin,$157.00,Entire home/apt,2,4.88,TRASTEVERE
22740067,Campo de Fiori Intimate Apartment,$112.00,Entire home/apt,4,4.52,PARIONE
22746106,Little gem in Trevi  Fountain . ❤️,$93.00,Entire home/apt,2,4.6,TREVI
22348861,"Casa Tranquilli, 2 minutes from Vatican",$359.00,Entire home/apt,5,4.9,PRATI
22349952,Singola de luxe - Caleidos,$94.00,Hotel room,1,4.88,MAZZINI
22351875,"Studio in front of the""Re di Roma"" subway station",$604.00,Entire home/apt,2,5.0,APPIO S. GIOVANNI
22353694,The Pantheon – Charming Apt with Terrace,$482.00,Entire home/apt,6,5.0,COLONNA
22354433,appartamento viale trastevere,$66.00,Entire home/apt,2,4.23,PORTA PORTESE
22746761,appartamento spazioso vicino Trastevere,$90.00,Entire home/apt,4,4.81,MONTEVERDE NUOVO
22758787,Serena's Nights,$140.00,Entire home/apt,4,4.94,AURELIO
22771369,The house of St. Peter,$212.00,Entire home/apt,7,4.84,EROI TRIONFALE
22777099,Bibi in Rome bright apartment near S.Giovanni.,$144.00,Entire home/apt,7,4.95,MANDRIONE
22779065,Roma Metro Furio Camillo v. Appia Monolocale 50 mq,$70.00,Entire home/apt,3,4.86,FURIO CAMILLO
22356796,"Room with private bathroom, central area",$75.00,Private room,2,4.81,ITALIA
22365936,Trebbì B&B,$99.00,Private room,2,4.86,MAZZINI
22370366,Pantheon Palazzo Nari #13,"$1,455.00",Entire home/apt,11,4.99,PIGNA
